filename,card_number,card_date_year,card_date_month,card_date_day,compiler,observation
HCOAnnouncement0014_0027.innodata.jpg,493,1939,7,21,Harlow Shapley,
HCOAnnouncement0014_0027.innodata.txt,493,1939,7,21,Harlow Shapley,
HCOAnnouncement0014_0027_a.innodata.csv,493,1939,7,21,Harlow Shapley,JUPITER X
HCOAnnouncement0014_0027_b.innodata.csv,493,1939,7,21,Harlow Shapley,JUPITER X
HCOAnnouncement0014_0028.innodata.xml,494,1939,7,24,Harlow Shapley,
HCOAnnouncement0014_0028.innodata.jpg,494,1939,7,24,Harlow Shapley,
HCOAnnouncement0014_0028.innodata.txt,494,1939,7,24,Harlow Shapley,
HCOAnnouncement0014_0028_a.innodata.csv,494,1939,7,24,Harlow Shapley,SUPERNOVA IN NGC 3184
HCOAnnouncement0014_0028_b.innodata.csv,494,1939,7,24,Harlow Shapley,SUPERNOVA IN NGC 3184
HCOAnnouncement0014_0028_c.innodata.csv,494,1939,7,24,Harlow Shapley,JUPITER IX
HCOAnnouncement0014_0029.innodata.xml,495,1939,7,28,Harlow Shapley,
HCOAnnouncement0014_0029.innodata.jpg,495,1939,7,28,Harlow Shapley,
HCOAnnouncement0014_0029.innodata.txt,495,1939,7,28,Harlow Shapley,
HCOAnnouncement0014_0029_a.innodata.csv,495,1939,7,28,Harlow Shapley,New Comet
HCOAnnouncement0014_0030.innodata.xml,496,1939,7,31,Harlow Shapley,
HCOAnnouncement0014_0030.innodata.jpg,496,1939,7,31,Harlow Shapley,
HCOAnnouncement0014_0030.innodata.txt,496,1939,7,31,Harlow Shapley,
HCOAnnouncement0014_0030_a.innodata.csv,496,1939,7,31,Harlow Shapley,New Comet
HCOAnnouncement0014_0030_b.innodata.csv,496,1939,7,31,Harlow Shapley,New Comet
HCOAnnouncement0014_0030_c.innodata.csv,496,1939,7,31,Harlow Shapley,RIGOLLET'S COMET
HCOAnnouncement0014_0031.innodata.xml,497,1939,8,1,Harlow Shapley,
HCOAnnouncement0014_0031.innodata.jpg,497,1939,8,1,Harlow Shapley,
HCOAnnouncement0014_0031.innodata.txt,497,1939,8,1,Harlow Shapley,
HCOAnnouncement0014_0031_a.innodata.csv,497,1939,8,1,Harlow Shapley,RIGOLLET'S COMET
HCOAnnouncement0014_0031_b.innodata.csv,497,1939,8,1,Harlow Shapley,RIGOLLET'S COMET
HCOAnnouncement0014_0032.innodata.xml,498,1939,8,3,Harlow Shapley,
HCOAnnouncement0014_0032.innodata.jpg,498,1939,8,3,Harlow Shapley,
HCOAnnouncement0014_0032.innodata.txt,498,1939,8,3,Harlow Shapley,
HCOAnnouncement0014_0032_a.innodata.csv,498,1939,8,3,Harlow Shapley,RIGOLLET'S COMET
HCOAnnouncement0014_0032_b.innodata.csv,498,1939,8,3,Harlow Shapley,RIGOLLET'S COMET
HCOAnnouncement0014_0033.innodata.xml,499,1939,8,9,Harlow Shapley,
HCOAnnouncement0014_0033.innodata.jpg,499,1939,8,9,Harlow Shapley,
HCOAnnouncement0014_0033.innodata.txt,499,1939,8,9,Harlow Shapley,
HCOAnnouncement0014_0033_a.innodata.csv,499,1939,8,9,Harlow Shapley,KAMINSKY'S COMET
HCOAnnouncement0014_0033_b.innodata.csv,499,1939,8,9,Harlow Shapley,KAMINSKY'S COMET
HCOAnnouncement0014_0034.innodata.xml,500,1939,8,9,Harlow Shapley,
HCOAnnouncement0014_0034.innodata.jpg,500,1939,8,9,Harlow Shapley,
HCOAnnouncement0014_0034.innodata.txt,500,1939,8,9,Harlow Shapley,
HCOAnnouncement0014_0034_a.innodata.csv,500,1939,8,9,Harlow Shapley,COMET RIGOLLET
HCOAnnouncement0014_0034_b.innodata.csv,500,1939,8,9,Harlow Shapley,COMET RIGOLLET
HCOAnnouncement0014_0035.innodata.xml,501,1939,8,14,Harlow Shapley,
HCOAnnouncement0014_0035.innodata.jpg,501,1939,8,14,Harlow Shapley,
HCOAnnouncement0014_0035.innodata.txt,501,1939,8,14,Harlow Shapley,
HCOAnnouncement0014_0035_a.innodata.csv,501,1939,8,14,Harlow Shapley,TUTTLE'S PERIODIC COMET
HCOAnnouncement0014_0036.innodata.xml,502,1939,8,16,Harlow Shapley,
HCOAnnouncement0014_0036.innodata.jpg,502,1939,8,16,Harlow Shapley,
HCOAnnouncement0014_0036.innodata.txt,502,1939,8,16,Harlow Shapley,
HCOAnnouncement0014_0036_a.innodata.csv,502,1939,8,16,Harlow Shapley,SUPERNOVA IN NGC 6946
HCOAnnouncement0014_0037.innodata.xml,503,1939,8,25,Harlow Shapley,
HCOAnnouncement0014_0037.innodata.jpg,503,1939,8,25,Harlow Shapley,
HCOAnnouncement0014_0037.innodata.txt,503,1939,8,25,Harlow Shapley,
HCOAnnouncement0014_0037_a.innodata.csv,503,1939,8,25,Harlow Shapley,COMET RIGOLLET
HCOAnnouncement0014_0037_b.innodata.csv,503,1939,8,25,Harlow Shapley,COMET RIGOLLET
HCOAnnouncement0014_0037_c.innodata.csv,503,1939,8,25,Harlow Shapley,COMET RIGOLLET
HCOAnnouncement0014_0038.innodata.xml,504,1939,8,28,Harlow Shapley,
HCOAnnouncement0014_0038.innodata.jpg,504,1939,8,28,Harlow Shapley,
HCOAnnouncement0014_0038.innodata.txt,504,1939,8,28,Harlow Shapley,
HCOAnnouncement0014_0038_a.innodata.csv,504,1939,8,28,Harlow Shapley,BROOKS SECOND COMET
HCOAnnouncement0014_0038_b.innodata.csv,504,1939,8,28,Harlow Shapley,BROOKS SECOND COMET
HCOAnnouncement0014_0038_c.innodata.csv,504,1939,8,28,Harlow Shapley,TUTTLE’S COMET
HCOAnnouncement0014_0039.innodata.xml,505,1939,9,13,Harlow Shapley,
HCOAnnouncement0014_0039.innodata.jpg,505,1939,9,13,Harlow Shapley,
HCOAnnouncement0014_0039.innodata.txt,505,1939,9,13,Harlow Shapley,
HCOAnnouncement0014_0039_a.innodata.csv,505,1939,9,13,Harlow Shapley,COMET RIGOLLET (1939h)
HCOAnnouncement0014_0039_b.innodata.csv,505,1939,9,13,Harlow Shapley,COMET RIGOLLET (1939h)
HCOAnnouncement0014_0040.innodata.xml,506,1939,10,2,Harlow Shapley,
HCOAnnouncement0014_0040.innodata.jpg,506,1939,10,2,Harlow Shapley,
HCOAnnouncement0014_0040.innodata.txt,506,1939,10,2,Harlow Shapley,
HCOAnnouncement0014_0040_a.innodata.csv,506,1939,10,2,Harlow Shapley,OBSERVATIONS OF SUPERNOVA IN NGC 6946
HCOAnnouncement0014_0040_b.innodata.csv,506,1939,10,2,Harlow Shapley,OBSERVATIONS OF SUPERNOVA IN NGC 6946
HCOAnnouncement0014_0041.innodata.xml,507,1989,10,16,Harlow Shapley,
HCOAnnouncement0014_0041.innodata.jpg,507,1989,10,16,Harlow Shapley,
HCOAnnouncement0014_0041.innodata.txt,507,1989,10,16,Harlow Shapley,
HCOAnnouncement0014_0041_a.innodata.csv,507,1989,10,16,Harlow Shapley,COMET GIACOBINI
HCOAnnouncement0014_0042.innodata.xml,508,1939,10,27,Harlow Shapley,
HCOAnnouncement0014_0042.innodata.jpg,508,1939,10,27,Harlow Shapley,
HCOAnnouncement0014_0042.innodata.txt,508,1939,10,27,Harlow Shapley,
HCOAnnouncement0014_0042_a.innodata.csv,508,1939,10,27,Harlow Shapley,U SCORPII AS A RECURRENT NOVA
HCOAnnouncement0014_0042_b.innodata.csv,508,1939,10,27,Harlow Shapley,U SCORPII AS A RECURRENT NOVA
HCOAnnouncement0014_0043.innodata.xml,509,1939,11,6,Harlow Shapley,
HCOAnnouncement0014_0043.innodata.jpg,509,1939,11,6,Harlow Shapley,
HCOAnnouncement0014_0043.innodata.txt,509,1939,11,6,Harlow Shapley,
HCOAnnouncement0014_0043_a.innodata.csv,509,1939,11,6,Harlow Shapley,New Comet
HCOAnnouncement0014_0043_b.innodata.csv,509,1939,11,6,Harlow Shapley,COMET FAYE
HCOAnnouncement0014_0043_c.innodata.csv,509,1939,11,6,Harlow Shapley,Periodic Comet Giacobini-Zinner
HCOAnnouncement0014_0044.innodata.xml,510,1939,11,7,Harlow Shapley,
HCOAnnouncement0014_0044.innodata.jpg,510,1939,11,7,Harlow Shapley,
HCOAnnouncement0014_0044.innodata.txt,510,1939,11,7,Harlow Shapley,
HCOAnnouncement0014_0044_a.innodata.csv,510,1939,11,7,Harlow Shapley,COMET FRIEND
HCOAnnouncement0014_0045.innodata.xml,511,1939,11,8,Harlow Shapley,
HCOAnnouncement0014_0045.innodata.jpg,511,1939,11,8,Harlow Shapley,
HCOAnnouncement0014_0045.innodata.txt,511,1939,11,8,Harlow Shapley,
HCOAnnouncement0014_0045_a.innodata.csv,511,1939,11,8,Harlow Shapley,COMET FRIEND
HCOAnnouncement0014_0046.innodata.xml,512,1939,11,9,Harlow Shapley,
HCOAnnouncement0014_0046.innodata.jpg,512,1939,11,9,Harlow Shapley,
HCOAnnouncement0014_0046.innodata.txt,512,1939,11,9,Harlow Shapley,
HCOAnnouncement0014_0046_a.innodata.csv,512,1939,11,9,Harlow Shapley,COMET FRIEND
HCOAnnouncement0014_0046_b.innodata.csv,512,1939,11,9,Harlow Shapley,COMET FRIEND
HCOAnnouncement0014_0047.innodata.xml,513,1939,11,9,Harlow Shapley,
HCOAnnouncement0014_0047.innodata.jpg,513,1939,11,9,Harlow Shapley,
HCOAnnouncement0014_0047.innodata.txt,513,1939,11,9,Harlow Shapley,
HCOAnnouncement0014_0047_a.innodata.csv,513,1939,11,9,Harlow Shapley,COMET FRIEND
HCOAnnouncement0014_0047_b.innodata.csv,513,1939,11,9,Harlow Shapley,COMET FRIEND
HCOAnnouncement0014_0048.innodata.xml,514,1939,11,22,Harlow Shapley,
HCOAnnouncement0014_0048.innodata.jpg,514,1939,11,22,Harlow Shapley,
HCOAnnouncement0014_0048.innodata.txt,514,1939,11,22,Harlow Shapley,
HCOAnnouncement0014_0048_a.innodata.csv,514,1939,11,22,Harlow Shapley,COMET FRIEND
HCOAnnouncement0014_0048_b.innodata.csv,514,1939,11,22,Harlow Shapley,COMET FRIEND
HCOAnnouncement0014_0049.innodata.xml,515,1939,12,4,Harlow Shapley,
HCOAnnouncement0014_0049.innodata.jpg,515,1939,12,4,Harlow Shapley,
HCOAnnouncement0014_0049.innodata.txt,515,1939,12,4,Harlow Shapley,
HCOAnnouncement0014_0050.innodata.xml,516,1939,12,22,Harlow Shapley,
HCOAnnouncement0014_0050.innodata.jpg,516,1939,12,22,Harlow Shapley,
HCOAnnouncement0014_0050.innodata.txt,516,1939,12,22,Harlow Shapley,
HCOAnnouncement0014_0051.innodata.xml,517,1939,12,26,Harlow Shapley,
HCOAnnouncement0014_0051.innodata.jpg,517,1939,12,26,Harlow Shapley,
HCOAnnouncement0014_0051.innodata.txt,517,1939,12,26,Harlow Shapley,
HCOAnnouncement0014_0051_a.innodata.csv,517,1939,12,26,Harlow Shapley,NOVA MONOCEROTIS 1939
HCOAnnouncement0014_0051_b.innodata.csv,517,1939,12,26,Harlow Shapley,NOVA MONOCEROTIS 1939
HCOAnnouncement0014_0051_c.innodata.csv,517,1939,12,26,Harlow Shapley,NOVA MONOCEROTIS 1939
HCOAnnouncement0014_0052.innodata.xml,518,1939,12,26,Harlow Shapley,
HCOAnnouncement0014_0052.innodata.jpg,518,1939,12,26,Harlow Shapley,
HCOAnnouncement0014_0052.innodata.txt,518,1939,12,26,Harlow Shapley,
HCOAnnouncement0014_0052_a.innodata.csv,518,1939,12,26,Harlow Shapley,MINIMUM OF ZETA AURIGAE
HCOAnnouncement0014_0052_b.innodata.csv,518,1939,12,26,Harlow Shapley,SUPERNOVA IN SPIRAL IN CETUS
HCOAnnouncement0014_0052_c.innodata.csv,518,1939,12,26,Harlow Shapley,SUPERNOVA IN SPIRAL IN CETUS
HCOAnnouncement0015_0001.innodata.xml,519,1940,3,11,Harlow Shapley,
HCOAnnouncement0015_0001.innodata.jpg,519,1940,3,11,Harlow Shapley,
HCOAnnouncement0015_0001.innodata.txt,519,1940,3,11,Harlow Shapley,
HCOAnnouncement0015_0001_a.innodata.csv,519,1940,3,11,Harlow Shapley,Supernova in NGC 5907
HCOAnnouncement0015_0001_b.innodata.csv,519,1940,3,11,Harlow Shapley,Supernova in NGC 5907
HCOAnnouncement0015_0001_c.innodata.csv,519,1940,3,11,Harlow Shapley,Variation of Eros
HCOAnnouncement0015_0002.innodata.xml,520,1940,3,19,Harlow Shapley,
HCOAnnouncement0015_0002.innodata.jpg,520,1940,3,19,Harlow Shapley,
HCOAnnouncement0015_0002.innodata.txt,520,1940,3,19,Harlow Shapley,
HCOAnnouncement0015_0002_a.innodata.csv,520,1940,3,19,Harlow Shapley,Planet (1221) Amor
HCOAnnouncement0015_0002_b.innodata.csv,520,1940,3,19,Harlow Shapley,Periodic Comet Wolf II
HCOAnnouncement0015_0002_c.innodata.csv,520,1940,3,19,Harlow Shapley,Periodic Comet Wolf II
HCOAnnouncement0015_0003.innodata.xml,521,1940,5,10,Harlow Shapley,
HCOAnnouncement0015_0003.innodata.jpg,521,1940,5,10,Harlow Shapley,
HCOAnnouncement0015_0003.innodata.txt,521,1940,5,10,Harlow Shapley,
HCOAnnouncement0015_0003_a.innodata.csv,521,1940,5,10,Harlow Shapley,MAGELLANIC TYPE SYSTEM IN VIRGO
HCOAnnouncement0015_0004.innodata.xml,522,1940,5,15,Harlow Shapley,
HCOAnnouncement0015_0004.innodata.jpg,522,1940,5,15,Harlow Shapley,
HCOAnnouncement0015_0004.innodata.txt,522,1940,5,15,Harlow Shapley,
HCOAnnouncement0015_0004_a.innodata.csv,522,1940,5,15,Harlow Shapley,Supernova in NGC 4725
HCOAnnouncement0015_0005.innodata.xml,523,1940,5,15,Harlow Shapley,
HCOAnnouncement0015_0005.innodata.jpg,523,1940,5,15,Harlow Shapley,
HCOAnnouncement0015_0005.innodata.txt,523,1940,5,15,Harlow Shapley,
HCOAnnouncement0015_0005_a.innodata.csv,523,1940,5,15,Harlow Shapley,JUPITER X
HCOAnnouncement0015_0005_b.innodata.csv,523,1940,5,15,Harlow Shapley,JUPITER XI
HCOAnnouncement0015_0006.innodata.xml,524,1940,5,17,Harlow Shapley,
HCOAnnouncement0015_0006.innodata.jpg,524,1940,5,17,Harlow Shapley,
HCOAnnouncement0015_0006.innodata.txt,524,1940,5,17,Harlow Shapley,
HCOAnnouncement0015_0006_a.innodata.csv,524,1940,5,17,Harlow Shapley,Supernova in IC 1099
HCOAnnouncement0015_0007.innodata.xml,525,1940,5,29,Harlow Shapley,
HCOAnnouncement0015_0007.innodata.jpg,525,1940,5,29,Harlow Shapley,
HCOAnnouncement0015_0007.innodata.txt,525,1940,5,29,Harlow Shapley,
HCOAnnouncement0015_0007_a.innodata.csv,525,1940,5,29,Harlow Shapley,Low Luminosity Stars
HCOAnnouncement0015_0008.innodata.xml,526,1940,6,18,Harlow Shapley,
HCOAnnouncement0015_0008.innodata.jpg,526,1940,6,18,Harlow Shapley,
HCOAnnouncement0015_0008.innodata.txt,526,1940,6,18,Harlow Shapley,
HCOAnnouncement0015_0008_a.innodata.csv,526,1940,6,18,Harlow Shapley,Identification of Instellar Lines
HCOAnnouncement0015_0009.innodata.xml,527,1940,7,25,Harlow Shapley,
HCOAnnouncement0015_0009.innodata.jpg,527,1940,7,25,Harlow Shapley,
HCOAnnouncement0015_0009.innodata.txt,527,1940,7,25,Harlow Shapley,
HCOAnnouncement0015_0009_a.innodata.csv,527,1940,7,25,Harlow Shapley,New White Dwarfs
HCOAnnouncement0015_0010.innodata.xml,528,1940,7,25,Harlow Shapley,
HCOAnnouncement0015_0010.innodata.jpg,528,1940,7,25,Harlow Shapley,
HCOAnnouncement0015_0010.innodata.txt,528,1940,7,25,Harlow Shapley,
HCOAnnouncement0015_0010_a.innodata.csv,528,1940,7,25,Harlow Shapley,Further Stars of Low Luminosity
HCOAnnouncement0015_0011.innodata.xml,529,1940,7,29,Harlow Shapley,
HCOAnnouncement0015_0011.innodata.jpg,529,1940,7,29,Harlow Shapley,
HCOAnnouncement0015_0011.innodata.txt,529,1940,7,29,Harlow Shapley,
HCOAnnouncement0015_0011_a.innodata.csv,529,1940,7,29,Harlow Shapley,JUPITER IX
HCOAnnouncement0015_0012.innodata.xml,530,1940,8,6,Harlow Shapley,
HCOAnnouncement0015_0012.innodata.jpg,530,1940,8,6,Harlow Shapley,
HCOAnnouncement0015_0012.innodata.txt,530,1940,8,6,Harlow Shapley,
HCOAnnouncement0015_0012_a.innodata.csv,530,1940,8,6,Harlow Shapley,Supernova in NGC 4545
HCOAnnouncement0015_0013.innodata.xml,531,1940,9,3,Harlow Shapley,
HCOAnnouncement0015_0013.innodata.jpg,531,1940,9,3,Harlow Shapley,
HCOAnnouncement0015_0013.innodata.txt,531,1940,9,3,Harlow Shapley,
HCOAnnouncement0015_0013_a.innodata.csv,531,1940,9,3,Harlow Shapley,Periodic Comet Whipple
HCOAnnouncement0015_0013_b.innodata.csv,531,1940,9,3,Harlow Shapley,Periodic Comet Whipple
HCOAnnouncement0015_0014.innodata.xml,532,1940,9,6,Harlow Shapley,
HCOAnnouncement0015_0014.innodata.jpg,532,1940,9,6,Harlow Shapley,
HCOAnnouncement0015_0014.innodata.txt,532,1940,9,6,Harlow Shapley,
HCOAnnouncement0015_0014_a.innodata.csv,532,1940,9,6,Harlow Shapley,Stars of Low Luminosity
HCOAnnouncement0015_0014_b.innodata.csv,532,1940,9,6,Harlow Shapley,Periodic Comet Whipple
HCOAnnouncement0015_0015.innodata.xml,533,1940,9,13,Harlow Shapley,
HCOAnnouncement0015_0015.innodata.jpg,533,1940,9,13,Harlow Shapley,
HCOAnnouncement0015_0015.innodata.txt,533,1940,9,13,Harlow Shapley,
HCOAnnouncement0015_0016.innodata.xml,534,1940,9,20,Harlow Shapley,
HCOAnnouncement0015_0016.innodata.jpg,534,1940,9,20,Harlow Shapley,
HCOAnnouncement0015_0016.innodata.txt,534,1940,9,20,Harlow Shapley,
HCOAnnouncement0015_0016_a.innodata.csv,534,1940,9,20,Harlow Shapley,Comet Cunningham
HCOAnnouncement0015_0016_b.innodata.csv,534,1940,9,20,Harlow Shapley,Comet Cunningham
HCOAnnouncement0015_0017.innodata.xml,535,1940,9,23,Harlow Shapley,
HCOAnnouncement0015_0017.innodata.jpg,535,1940,9,23,Harlow Shapley,
HCOAnnouncement0015_0017.innodata.txt,535,1940,9,23,Harlow Shapley,
HCOAnnouncement0015_0017_a.innodata.csv,535,1940,9,23,Harlow Shapley,Spectrum of BF Cygni
HCOAnnouncement0015_0018.innodata.xml,536,1940,9,27,Harlow Shapley,
HCOAnnouncement0015_0018.innodata.jpg,536,1940,9,27,Harlow Shapley,
HCOAnnouncement0015_0018.innodata.txt,536,1940,9,27,Harlow Shapley,
HCOAnnouncement0015_0018_a.innodata.csv,536,1940,9,27,Harlow Shapley,Comet Cunningham
HCOAnnouncement0015_0019.innodata.xml,537,1940,9,30,Harlow Shapley,
HCOAnnouncement0015_0019.innodata.jpg,537,1940,9,30,Harlow Shapley,
HCOAnnouncement0015_0019.innodata.txt,537,1940,9,30,Harlow Shapley,
HCOAnnouncement0015_0019_a.innodata.csv,537,1940,9,30,Harlow Shapley,New Comet
HCOAnnouncement0015_0019_b.innodata.csv,537,1940,9,30,Harlow Shapley,Comet Cunningham
HCOAnnouncement0015_0020.innodata.xml,538,1940,10,2,Harlow Shapley,
HCOAnnouncement0015_0020.innodata.jpg,538,1940,10,2,Harlow Shapley,
HCOAnnouncement0015_0020.innodata.txt,538,1940,10,2,Harlow Shapley,
HCOAnnouncement0015_0020_a.innodata.csv,538,1940,10,2,Harlow Shapley,
HCOAnnouncement0015_0020_b.innodata.csv,538,1940,10,2,Harlow Shapley,
HCOAnnouncement0015_0020_c.innodata.csv,538,1940,10,2,Harlow Shapley,
HCOAnnouncement0015_0021.innodata.xml,539,1940,10,7,Harlow Shapley,
HCOAnnouncement0015_0021.innodata.jpg,539,1940,10,7,Harlow Shapley,
HCOAnnouncement0015_0021.innodata.txt,539,1940,10,7,Harlow Shapley,
HCOAnnouncement0015_0021_a.innodata.csv,539,1940,10,7,Harlow Shapley,New Comet
HCOAnnouncement0015_0021_b.innodata.csv,539,1940,10,7,Harlow Shapley,Comet Cunningham
HCOAnnouncement0015_0021_c.innodata.csv,539,1940,10,7,Harlow Shapley,Comet Whipple 1940d
HCOAnnouncement0015_0021_d.innodata.csv,539,1940,10,7,Harlow Shapley,Comet Whipple 1940d
HCOAnnouncement0015_0022.innodata.xml,540,1940,10,10,Harlow Shapley,
HCOAnnouncement0015_0022.innodata.jpg,540,1940,10,10,Harlow Shapley,
HCOAnnouncement0015_0022.innodata.txt,540,1940,10,10,Harlow Shapley,
HCOAnnouncement0015_0022_a.innodata.csv,540,1940,10,10,Harlow Shapley,Comet Okabayasi
HCOAnnouncement0015_0022_b.innodata.csv,540,1940,10,10,Harlow Shapley,Comet Okabayasi
HCOAnnouncement0015_0022_c.innodata.csv,540,1940,10,10,Harlow Shapley,Comet Whipple 1940d
HCOAnnouncement0015_0023.innodata.xml,541,1940,10,14,Harlow Shapley,
HCOAnnouncement0015_0023.innodata.jpg,541,1940,10,14,Harlow Shapley,
HCOAnnouncement0015_0023.innodata.txt,541,1940,10,14,Harlow Shapley,
HCOAnnouncement0015_0023_a.innodata.csv,541,1940,10,14,Harlow Shapley,Comet Okabayasi
HCOAnnouncement0015_0023_b.innodata.csv,541,1940,10,14,Harlow Shapley,Comet Cunningham
HCOAnnouncement0015_0023_c.innodata.csv,541,1940,10,14,Harlow Shapley,Comet Cunningham
HCOAnnouncement0015_0023_d.innodata.csv,541,1940,10,14,Harlow Shapley,Comet Cunningham
HCOAnnouncement0015_0023_e.innodata.csv,541,1940,10,14,Harlow Shapley,Comet Cunningham
HCOAnnouncement0015_0024.innodata.xml,542,1940,10,17,Harlow Shapley,
HCOAnnouncement0015_0024.innodata.jpg,542,1940,10,17,Harlow Shapley,
HCOAnnouncement0015_0024.innodata.txt,542,1940,10,17,Harlow Shapley,
HCOAnnouncement0015_0024_a.innodata.csv,542,1940,10,17,Harlow Shapley,Comet Okabayasi
HCOAnnouncement0015_0024_b.innodata.csv,542,1940,10,17,Harlow Shapley,Comet Okabayasi
HCOAnnouncement0015_0024_c.innodata.csv,542,1940,10,17,Harlow Shapley,Comet Okabayasi
HCOAnnouncement0015_0024_d.innodata.csv,542,1940,10,17,Harlow Shapley,Comet Cunningham
HCOAnnouncement0015_0025.innodata.xml,543,1940,10,18,Harlow Shapley,
HCOAnnouncement0015_0025.innodata.jpg,543,1940,10,18,Harlow Shapley,
HCOAnnouncement0015_0025.innodata.txt,543,1940,10,18,Harlow Shapley,
HCOAnnouncement0015_0025_a.innodata.csv,543,1940,10,18,Harlow Shapley,Comet Cunningham
HCOAnnouncement0015_0025_b.innodata.csv,543,1940,10,18,Harlow Shapley,Comet Cunningham
HCOAnnouncement0015_0025_c.innodata.csv,543,1940,10,18,Harlow Shapley,Comet Cunningham
HCOAnnouncement0015_0026.innodata.xml,544,1940,10,18,Harlow Shapley,
HCOAnnouncement0015_0026.innodata.jpg,544,1940,10,18,Harlow Shapley,
HCOAnnouncement0015_0026.innodata.txt,544,1940,10,18,Harlow Shapley,
HCOAnnouncement0015_0026_a.innodata.csv,544,1940,10,18,Harlow Shapley,Comet Cunningham
HCOAnnouncement0015_0026_b.innodata.csv,544,1940,10,18,Harlow Shapley,Comet Cunningham
HCOAnnouncement0015_0026_c.innodata.csv,544,1940,10,18,Harlow Shapley,Comet Cunningham
HCOAnnouncement0015_0027.innodata.xml,545,1940,10,28,Harlow Shapley,
HCOAnnouncement0015_0027.innodata.jpg,545,1940,10,28,Harlow Shapley,
HCOAnnouncement0015_0027.innodata.txt,545,1940,10,28,Harlow Shapley,
HCOAnnouncement0015_0027_a.innodata.csv,545,1940,10,28,Harlow Shapley,Spectrum of UV Aurigae
HCOAnnouncement0015_0028.innodata.xml,546,1940,10,31,Harlow Shapley,
HCOAnnouncement0015_0028.innodata.jpg,546,1940,10,31,Harlow Shapley,
HCOAnnouncement0015_0028.innodata.txt,546,1940,10,31,Harlow Shapley,
HCOAnnouncement0015_0028_a.innodata.csv,546,1940,10,31,Harlow Shapley,GAMMA CASSIOPEIAE
HCOAnnouncement0015_0028_b.innodata.csv,546,1940,10,31,Harlow Shapley,GAMMA CASSIOPEIAE
HCOAnnouncement0015_0029.innodata.xml,547,1940,11,14,Harlow Shapley,
HCOAnnouncement0015_0029.innodata.jpg,547,1940,11,14,Harlow Shapley,
HCOAnnouncement0015_0029.innodata.txt,547,1940,11,14,Harlow Shapley,
HCOAnnouncement0015_0029_a.innodata.csv,547,1940,11,14,Harlow Shapley,Occultation Observations
HCOAnnouncement0015_0030.innodata.xml,548,1940,11,18,Harlow Shapley,
HCOAnnouncement0015_0030.innodata.jpg,548,1940,11,18,Harlow Shapley,
HCOAnnouncement0015_0030.innodata.txt,548,1940,11,18,Harlow Shapley,
HCOAnnouncement0015_0030_a.innodata.csv,548,1940,11,18,Harlow Shapley,Comet Okabayasi 1940e
HCOAnnouncement0015_0030_b.innodata.csv,548,1940,11,18,Harlow Shapley,Comet Okabayasi 1940e
HCOAnnouncement0015_0031.innodata.xml,549,1940,12,2,Harlow Shapley,
HCOAnnouncement0015_0031.innodata.jpg,549,1940,12,2,Harlow Shapley,
HCOAnnouncement0015_0031.innodata.txt,549,1940,12,2,Harlow Shapley,
HCOAnnouncement0015_0032.innodata.xml,550,1940,12,12,Harlow Shapley,
HCOAnnouncement0015_0032.innodata.jpg,550,1940,12,12,Harlow Shapley,
HCOAnnouncement0015_0032.innodata.txt,550,1940,12,12,Harlow Shapley,
HCOAnnouncement0015_0032_a.innodata.csv,550,1940,12,12,Harlow Shapley,Comet Cunningham
HCOAnnouncement0015_0033.innodata.xml,551,1940,12,13,Harlow Shapley,
HCOAnnouncement0015_0033.innodata.jpg,551,1940,12,13,Harlow Shapley,
HCOAnnouncement0015_0033.innodata.txt,551,1940,12,13,Harlow Shapley,
HCOAnnouncement0015_0033_a.innodata.csv,551,1940,12,13,Harlow Shapley,Rapid Changes in the Spectrum of γ Cassiopeiae
HCOAnnouncement0015_0034.innodata.xml,552,1940,12,16,Harlow Shapley,
HCOAnnouncement0015_0034.innodata.jpg,552,1940,12,16,Harlow Shapley,
HCOAnnouncement0015_0034.innodata.txt,552,1940,12,16,Harlow Shapley,
HCOAnnouncement0015_0034_a.innodata.csv,552,1940,12,16,Harlow Shapley,Nova in N.G.C. 253
HCOAnnouncement0015_0035.innodata.xml,553,1940,12,20,Harlow Shapley,
HCOAnnouncement0015_0035.innodata.jpg,553,1940,12,20,Harlow Shapley,
HCOAnnouncement0015_0035.innodata.txt,553,1940,12,20,Harlow Shapley,
HCOAnnouncement0015_0035_a.innodata.csv,553,1940,12,20,Harlow Shapley,Comet Okabayasi 1940e
HCOAnnouncement0015_0035_b.innodata.csv,553,1940,12,20,Harlow Shapley,Comet Okabayasi 1940e
HCOAnnouncement0015_0035_c.innodata.csv,553,1940,12,20,Harlow Shapley,Comet Okabayasi 1940e
HCOAnnouncement0016_0001.innodata.xml,554,1941,1,3,Harlow Shapley,
HCOAnnouncement0016_0001.innodata.jpg,554,1941,1,3,Harlow Shapley,
HCOAnnouncement0016_0001.innodata.txt,554,1941,1,3,Harlow Shapley,
HCOAnnouncement0016_0002.innodata.xml,555,1941,1,6,Harlow Shapley,
HCOAnnouncement0016_0002.innodata.jpg,555,1941,1,6,Harlow Shapley,
HCOAnnouncement0016_0002.innodata.txt,555,1941,1,6,Harlow Shapley,
HCOAnnouncement0016_0002_a.innodata.csv,555,1941,1,6,Harlow Shapley,Comet Cunningham
HCOAnnouncement0016_0002_b.innodata.csv,555,1941,1,6,Harlow Shapley,Comet Cunningham
