filename,file_type,card_number,card_date_year,card_date_month,card_date_day,contributor,observation,all_observations,series_name,url,subjects,topic_class,permalink
HCOAnnouncement0003_0007.innodata.xml,xml,55,1928,2,7,Harlow Shapley,,SCHWASSMANN-WACHMANN COMET,Announcement Card number: 55,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0007.innodata.jpg,jpg,55,1928,2,7,Harlow Shapley,,SCHWASSMANN-WACHMANN COMET,Announcement Card number: 55,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0007.innodata.txt,txt,55,1928,2,7,Harlow Shapley,,SCHWASSMANN-WACHMANN COMET,Announcement Card number: 55,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0007_a.innodata.csv,csv,55,1928,2,7,Harlow Shapley,SCHWASSMANN-WACHMANN COMET,SCHWASSMANN-WACHMANN COMET,Announcement Card number: 55,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0008.innodata.xml,xml,56,1928,2,24,Harlow Shapley,,New Comet; SCHWASSMANN-WACHMANN COMET,Announcement Card number: 56,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0008.innodata.jpg,jpg,56,1928,2,24,Harlow Shapley,,New Comet; SCHWASSMANN-WACHMANN COMET,Announcement Card number: 56,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0008.innodata.txt,txt,56,1928,2,24,Harlow Shapley,,New Comet; SCHWASSMANN-WACHMANN COMET,Announcement Card number: 56,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0008_a.innodata.csv,csv,56,1928,2,24,Harlow Shapley,New Comet,New Comet; SCHWASSMANN-WACHMANN COMET,Announcement Card number: 56,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0008_b.innodata.csv,csv,56,1928,2,24,Harlow Shapley,SCHWASSMANN-WACHMANN COMET,New Comet; SCHWASSMANN-WACHMANN COMET,Announcement Card number: 56,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0009.innodata.xml,xml,57,1928,2,27,Harlow Shapley,,REINMUTH'S COMET,Announcement Card number: 57,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0009.innodata.jpg,jpg,57,1928,2,27,Harlow Shapley,,REINMUTH'S COMET,Announcement Card number: 57,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0009.innodata.txt,txt,57,1928,2,27,Harlow Shapley,,REINMUTH'S COMET,Announcement Card number: 57,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0009_a.innodata.csv,csv,57,1928,2,27,Harlow Shapley,REINMUTH'S COMET,REINMUTH'S COMET,Announcement Card number: 57,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0009_b.innodata.csv,csv,57,1928,2,27,Harlow Shapley,REINMUTH'S COMET,REINMUTH'S COMET,Announcement Card number: 57,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0009_c.innodata.csv,csv,57,1928,2,27,Harlow Shapley,REINMUTH'S COMET,REINMUTH'S COMET,Announcement Card number: 57,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0010.innodata.xml,xml,58,1928,2,29,Harlow Shapley,,REINMUTH'S COMET,Announcement Card number: 58,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0010.innodata.jpg,jpg,58,1928,2,29,Harlow Shapley,,REINMUTH'S COMET,Announcement Card number: 58,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0010.innodata.txt,txt,58,1928,2,29,Harlow Shapley,,REINMUTH'S COMET,Announcement Card number: 58,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0010_a.innodata.csv,csv,58,1928,2,29,Harlow Shapley,REINMUTH'S COMET,REINMUTH'S COMET,Announcement Card number: 58,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0011.innodata.xml,xml,59,1928,3,5,Harlow Shapley,,REINMUTH'S COMET,Announcement Card number: 59,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0011.innodata.jpg,jpg,59,1928,3,5,Harlow Shapley,,REINMUTH'S COMET,Announcement Card number: 59,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0011.innodata.txt,txt,59,1928,3,5,Harlow Shapley,,REINMUTH'S COMET,Announcement Card number: 59,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0011_a.innodata.csv,csv,59,1928,3,5,Harlow Shapley,REINMUTH'S COMET,REINMUTH'S COMET,Announcement Card number: 59,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0012.innodata.xml,xml,60,1928,3,7,Harlow Shapley,,REINMUTH'S COMET; CORRECTION,Announcement Card number: 60,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0012.innodata.jpg,jpg,60,1928,3,7,Harlow Shapley,,REINMUTH'S COMET; CORRECTION,Announcement Card number: 60,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0012.innodata.txt,txt,60,1928,3,7,Harlow Shapley,,REINMUTH'S COMET; CORRECTION,Announcement Card number: 60,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0012_a.innodata.csv,csv,60,1928,3,7,Harlow Shapley,REINMUTH'S COMET,REINMUTH'S COMET; CORRECTION,Announcement Card number: 60,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0012_b.innodata.csv,csv,60,1928,3,7,Harlow Shapley,CORRECTION,REINMUTH'S COMET; CORRECTION,Announcement Card number: 60,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0013.innodata.xml,xml,61,1928,3,14,Harlow Shapley,,ε AURIGAE.,Announcement Card number: 61,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0013.innodata.jpg,jpg,61,1928,3,14,Harlow Shapley,,ε AURIGAE.,Announcement Card number: 61,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0013.innodata.txt,txt,61,1928,3,14,Harlow Shapley,,ε AURIGAE.,Announcement Card number: 61,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0013_a.innodata.csv,csv,61,1928,3,14,Harlow Shapley,ε AURIGAE.,ε AURIGAE.,Announcement Card number: 61,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0014.innodata.xml,xml,62,1928,3,15,Harlow Shapley,,SKJELLERUP'S COMET,Announcement Card number: 62,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0014.innodata.jpg,jpg,62,1928,3,15,Harlow Shapley,,SKJELLERUP'S COMET,Announcement Card number: 62,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0014.innodata.txt,txt,62,1928,3,15,Harlow Shapley,,SKJELLERUP'S COMET,Announcement Card number: 62,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0014_a.innodata.csv,csv,62,1928,3,15,Harlow Shapley,SKJELLERUP'S COMET,SKJELLERUP'S COMET,Announcement Card number: 62,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0015.innodata.xml,xml,63,1928,3,21,Harlow Shapley,,ε AURIGAE.; REINMUTH'S COMET,Announcement Card number: 63,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0015.innodata.jpg,jpg,63,1928,3,21,Harlow Shapley,,ε AURIGAE.; REINMUTH'S COMET,Announcement Card number: 63,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0015.innodata.txt,txt,63,1928,3,21,Harlow Shapley,,ε AURIGAE.; REINMUTH'S COMET,Announcement Card number: 63,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0015_a.innodata.csv,csv,63,1928,3,21,Harlow Shapley,ε AURIGAE.,ε AURIGAE.; REINMUTH'S COMET,Announcement Card number: 63,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0015_b.innodata.csv,csv,63,1928,3,21,Harlow Shapley,REINMUTH'S COMET,ε AURIGAE.; REINMUTH'S COMET,Announcement Card number: 63,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0016.innodata.xml,xml,64,1928,3,26,Harlow Shapley,,New Comet,Announcement Card number: 64,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0016.innodata.jpg,jpg,64,1928,3,26,Harlow Shapley,,New Comet,Announcement Card number: 64,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0016.innodata.txt,txt,64,1928,3,26,Harlow Shapley,,New Comet,Announcement Card number: 64,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0016_a.innodata.csv,csv,64,1928,3,26,Harlow Shapley,New Comet,New Comet,Announcement Card number: 64,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0017.innodata.xml,xml,65,1928,3,29,Harlow Shapley,,REINMUTH’S COMET 1928a,Announcement Card number: 65,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0017.innodata.jpg,jpg,65,1928,3,29,Harlow Shapley,,REINMUTH’S COMET 1928a,Announcement Card number: 65,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0017.innodata.txt,txt,65,1928,3,29,Harlow Shapley,,REINMUTH’S COMET 1928a,Announcement Card number: 65,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0017_a.innodata.csv,csv,65,1928,3,29,Harlow Shapley,REINMUTH’S COMET 1928a,REINMUTH’S COMET 1928a,Announcement Card number: 65,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0017_b.innodata.csv,csv,65,1928,3,29,Harlow Shapley,REINMUTH’S COMET 1928a,REINMUTH’S COMET 1928a,Announcement Card number: 65,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0018.innodata.xml,xml,66,1928,4,2,Harlow Shapley,,ε AURIGAE.,Announcement Card number: 66,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0018.innodata.jpg,jpg,66,1928,4,2,Harlow Shapley,,ε AURIGAE.,Announcement Card number: 66,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0018.innodata.txt,txt,66,1928,4,2,Harlow Shapley,,ε AURIGAE.,Announcement Card number: 66,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0018_a.innodata.csv,csv,66,1928,4,2,Harlow Shapley,ε AURIGAE.,ε AURIGAE.,Announcement Card number: 66,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0019.innodata.xml,xml,67,1928,4,13,Harlow Shapley,,GIACOBINI'S COMET,Announcement Card number: 67,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0019.innodata.jpg,jpg,67,1928,4,13,Harlow Shapley,,GIACOBINI'S COMET,Announcement Card number: 67,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0019.innodata.txt,txt,67,1928,4,13,Harlow Shapley,,GIACOBINI'S COMET,Announcement Card number: 67,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0019_a.innodata.csv,csv,67,1928,4,13,Harlow Shapley,GIACOBINI'S COMET,GIACOBINI'S COMET,Announcement Card number: 67,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0020.innodata.xml,xml,68,1928,4,27,Harlow Shapley,,,Announcement Card number: 68,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0020.innodata.jpg,jpg,68,1928,4,27,Harlow Shapley,,,Announcement Card number: 68,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0020.innodata.txt,txt,68,1928,4,27,Harlow Shapley,,,Announcement Card number: 68,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0021.innodata.xml,xml,69,1928,4,30,Harlow Shapley,,REINMUTH'S COMET,Announcement Card number: 69,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0021.innodata.jpg,jpg,69,1928,4,30,Harlow Shapley,,REINMUTH'S COMET,Announcement Card number: 69,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0021.innodata.txt,txt,69,1928,4,30,Harlow Shapley,,REINMUTH'S COMET,Announcement Card number: 69,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0021_a.innodata.csv,csv,69,1928,4,30,Harlow Shapley,REINMUTH'S COMET,REINMUTH'S COMET,Announcement Card number: 69,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0022.innodata.xml,xml,70,1928,5,8,Harlow Shapley,,STEARNS' COMET 1927d; REINMUTH’S COMET 1928a,Announcement Card number: 70,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0022.innodata.jpg,jpg,70,1928,5,8,Harlow Shapley,,STEARNS' COMET 1927d; REINMUTH’S COMET 1928a,Announcement Card number: 70,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0022.innodata.txt,txt,70,1928,5,8,Harlow Shapley,,STEARNS' COMET 1927d; REINMUTH’S COMET 1928a,Announcement Card number: 70,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0022_a.innodata.csv,csv,70,1928,5,8,Harlow Shapley,STEARNS' COMET 1927d,STEARNS' COMET 1927d; REINMUTH’S COMET 1928a,Announcement Card number: 70,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0022_b.innodata.csv,csv,70,1928,5,8,Harlow Shapley,REINMUTH’S COMET 1928a,STEARNS' COMET 1927d; REINMUTH’S COMET 1928a,Announcement Card number: 70,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0023.innodata.xml,xml,71,1928,6,6,Harlow Shapley,,OBSERVATIONS OF COMETS; ERRATUM,Announcement Card number: 71,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0023.innodata.jpg,jpg,71,1928,6,6,Harlow Shapley,,OBSERVATIONS OF COMETS; ERRATUM,Announcement Card number: 71,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0023.innodata.txt,txt,71,1928,6,6,Harlow Shapley,,OBSERVATIONS OF COMETS; ERRATUM,Announcement Card number: 71,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0023_a.innodata.csv,csv,71,1928,6,6,Harlow Shapley,OBSERVATIONS OF COMETS,OBSERVATIONS OF COMETS; ERRATUM,Announcement Card number: 71,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0023_b.innodata.csv,csv,71,1928,6,6,Harlow Shapley,OBSERVATIONS OF COMETS,OBSERVATIONS OF COMETS; ERRATUM,Announcement Card number: 71,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0023_c.innodata.csv,csv,71,1928,6,6,Harlow Shapley,ERRATUM,OBSERVATIONS OF COMETS; ERRATUM,Announcement Card number: 71,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0024.innodata.xml,xml,72,1928,6,21,Harlow Shapley,,,Announcement Card number: 72,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0024.innodata.jpg,jpg,72,1928,6,21,Harlow Shapley,,,Announcement Card number: 72,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0024.innodata.txt,txt,72,1928,6,21,Harlow Shapley,,,Announcement Card number: 72,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0025.innodata.xml,xml,73,1928,10,2,Harlow Shapley,,"TAYLOR'S COMET, 1916 I",Announcement Card number: 73,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0025.innodata.jpg,jpg,73,1928,10,2,Harlow Shapley,,"TAYLOR'S COMET, 1916 I",Announcement Card number: 73,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0025.innodata.txt,txt,73,1928,10,2,Harlow Shapley,,"TAYLOR'S COMET, 1916 I",Announcement Card number: 73,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0025_a.innodata.csv,csv,73,1928,10,2,Harlow Shapley,"TAYLOR'S COMET, 1916 I","TAYLOR'S COMET, 1916 I",Announcement Card number: 73,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0025_b.innodata.csv,csv,73,1928,10,2,Harlow Shapley,"TAYLOR'S COMET, 1916 I","TAYLOR'S COMET, 1916 I",Announcement Card number: 73,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0025_c.innodata.csv,csv,73,1928,10,2,Harlow Shapley,"TAYLOR'S COMET, 1916 I","TAYLOR'S COMET, 1916 I",Announcement Card number: 73,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0026.innodata.xml,xml,74,1928,10,19,Harlow Shapley,,,Announcement Card number: 74,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0026.innodata.jpg,jpg,74,1928,10,19,Harlow Shapley,,,Announcement Card number: 74,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0026.innodata.txt,txt,74,1928,10,19,Harlow Shapley,,,Announcement Card number: 74,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0027.innodata.xml,xml,75,1928,11,22,Harlow Shapley,,New Comet,Announcement Card number: 75,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0027.innodata.jpg,jpg,75,1928,11,22,Harlow Shapley,,New Comet,Announcement Card number: 75,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0027.innodata.txt,txt,75,1928,11,22,Harlow Shapley,,New Comet,Announcement Card number: 75,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0027_a.innodata.csv,csv,75,1928,11,22,Harlow Shapley,New Comet,New Comet,Announcement Card number: 75,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
HCOAnnouncement0003_0028.innodata.xml,xml,76,1928,11,26,Harlow Shapley,,FORBES’ COMET; SU TAURI,Announcement Card number: 76,,Astronomy--Observations; Astronomy--Research; Astronomical observatories; Variable stars; Women astronomers; ,History of Science; History of Astronomy,http://www.cbat.eps.harvard.edu
